speed_kph,tire_condition,road_friction_coefficient,brake_type,brake_pad_life,weather_condition,vehicle_load_kg,abs_system,brake_fluid_condition,stopping_distance_m
143.54794805334325,Fair,0.4312022378428009,Ceramic,19.29485489787103,Ice,736.0631688915354,Yes,Contaminated,195.03335923187177
88.0966952541534,Fair,0.7015958476641444,Disc,33.45638620033681,,325.82844300899234,Yes,Contaminated,48.52723349899747
74.9461156083957,Fair,0.4715764076852685,Disc,14.349892581009199,Wet,777.3649387024946,Yes,Old,180.5992294158606
63.933816672363506,Good,0.6597573973560944,Ceramic,,Snow,167.9542433315602,No,Old,118.00974679067384
89.85018493091621,Critical,0.8792090680057845,Drum,77.59582148191885,Ice,731.8698191925258,Yes,Good,188.14774768038558
142.1437381909262,,0.7759457892007404,Disc,27.613883290246115,Dry,411.64848544610106,No,Contaminated,47.575902307100804
47.97715529093466,Good,0.4997416827867036,Drum,43.11198440344637,Ice,151.62091559881247,Yes,Good,161.52395773819353
80.37967662566643,Worn,0.5834399813036186,Drum,11.495460405444451,Snow,715.6651148102612,Yes,Fresh,26.05959145738626
139.3929428348987,Fair,0.4204043412606017,Disc,85.55698501499909,Ice,276.3581486863794,Yes,,
71.89431241731023,Fair,0.3094320061820699,Drum,80.19671724385026,Ice,115.57508784665764,Yes,Old,
122.16976884522445,Worn,0.47382923887491496,Ceramic,15.692862778686314,,195.0649738984346,No,Contaminated,83.49713502564956
76.71117434893225,Good,0.5216451667229629,Disc,42.83808483883702,Snow,561.3803193298331,Yes,Good,50.23636234710228
126.591201398765,Good,0.6386203037510852,Disc,95.9757952464546,Wet,784.4680423967363,Yes,Old,166.0586232349329
,New,0.866439989558238,Drum,45.28243504710793,Wet,178.02349770846178,Yes,Fresh,126.59964445804015
76.5386412690334,Worn,0.8687112438431002,Disc,57.358780905161446,Snow,423.3636336873334,Yes,Fresh,81.67693279538025
131.41183854890406,Good,0.3420589793155733,Disc,41.97185749093197,Ice,226.44558566327277,Yes,Good,97.10962758846551
148.61001898083612,Good,0.6687874077187023,,63.651824931543565,Snow,621.5255738711145,No,Contaminated,167.91039137338967
148.0596171613505,,0.3254115905327137,Drum,98.034118807314,Dry,182.6412298332699,Yes,,77.70153077102053
82.05252978399696,Good,0.6888486448894222,Disc,99.77522531330774,Wet,267.88922393662267,No,Good,31.58204545033681
88.29133446589799,Fair,0.37062183736508797,Disc,79.7243480210072,Dry,237.48417735434995,Yes,Old,183.58720185764247
66.40818739716025,Critical,0.8678416950132604,Ceramic,46.38799882183954,Ice,486.76384625688456,Yes,Old,86.6585918367364
67.6822516466838,Good,0.8186032095233817,Ceramic,54.498898074608945,,711.2288644004426,Yes,Good,79.45168955631449
89.09647471586823,Fair,0.31339729833202995,Disc,42.10581953010749,Snow,457.763140809493,Yes,Contaminated,52.813929492048786
54.06223080771704,Fair,0.7692790346747138,Disc,98.70171669139116,Snow,140.77041694002986,Yes,Contaminated,181.02317567724393
115.33479553859131,Fair,0.6815382703023667,Ceramic,73.69842752428633,Snow,494.3722514177819,Yes,Contaminated,55.238486732249264
94.35702417051029,Worn,0.5972215143806274,Drum,50.40383008901601,Dry,658.2646995226065,Yes,Contaminated,132.78448058025597
137.7681428607939,Fair,0.6615806920514931,Disc,11.09037430986421,Dry,192.50933811302588,Yes,Good,177.94152714749904
127.26989205726491,Good,0.7069500362778826,Ceramic,56.84350729514935,Dry,150.8978500412142,Yes,Good,21.45901870159522
,Critical,0.8306744853363079,,98.55353815314561,Snow,231.46544429029834,Yes,Old,168.3264654805362
90.69655476212009,Fair,0.7604145966256473,Disc,57.07548180757467,Snow,622.2604259751392,Yes,Old,90.96089301260828
120.0617913166529,Good,0.6452266915979944,Disc,26.41840169402023,,514.176293672401,Yes,Contaminated,
53.184015297407,Good,0.7947693964470052,Ceramic,11.988437239429736,Dry,478.41625777322423,Yes,Fresh,83.89484419672748
33.79172757811,Critical,0.8921537739021601,Disc,41.92333823117882,Dry,274.6359262422378,Yes,Fresh,143.67050742428637
132.27654315699405,Fair,0.4801092125359768,Drum,92.64052501269462,Ice,332.56561667280164,Yes,Old,62.044559193174344
46.506030899153785,Fair,0.3710524164109609,Disc,99.68986973582929,Wet,776.1195090603396,Yes,Old,19.057150350548312
136.72937171444477,Worn,0.7388689564252199,Ceramic,,Snow,268.43765871056996,Yes,Good,190.3406902357714
139.63296286573734,Fair,0.88715780034779,Ceramic,75.64779939288312,Dry,731.151796278562,Yes,Old,18.028036347415313
85.28405257645886,Good,0.3700235527214806,Disc,60.232845559658976,Wet,506.3720531204156,Yes,Old,167.4583685821988
126.81380548230939,Fair,0.5590243548049454,Ceramic,63.16175317440268,Dry,186.30752645987346,Yes,Contaminated,46.29045476465765
73.5829495624966,Fair,0.3373605853114333,Drum,58.50928081827648,Dry,427.1186647085476,Yes,Fresh,87.56074229137516
132.9917458214096,,0.765919165662474,Disc,73.63443744306895,Snow,763.9841021526131,Yes,Fresh,167.1610896536203
128.96182610000602,New,0.8692252294302674,Disc,47.69859040258172,Wet,392.995918696151,Yes,Good,53.09744780778389
39.42220676414429,New,0.5993964926712,Ceramic,70.2283604460189,Dry,704.3705953525536,,Fresh,
99.91220889028406,Fair,0.5457126883561135,Drum,20.945090346148092,Wet,279.5000862561954,Yes,Contaminated,107.08540373385176
106.79986843160978,,0.8446314139503126,Disc,33.91257759053354,Wet,499.6455062602611,Yes,Contaminated,82.73839060269616
30.102874882585926,Fair,0.38003303359026996,Ceramic,85.24027349277665,Snow,690.6964407413816,Yes,Good,137.5509831462222
147.59019824751545,Worn,0.8349505868850153,Disc,91.3374037669052,Wet,744.4819088187869,Yes,Old,78.15709856647715
78.7881089880853,Fair,,Drum,58.51074138042697,Ice,440.0763570059105,,Old,79.24834641432605
92.08118470310558,Worn,0.6356438474147384,Ceramic,12.847205549163917,,547.7816715018002,Yes,Contaminated,150.70238232358608
53.37648957516251,Good,0.6169752630769855,Disc,,Snow,102.08609154763167,Yes,Good,72.31896153973496
103.31022930207135,Good,0.669587504646267,Ceramic,73.18578322245578,Snow,277.25631525937274,Yes,Contaminated,52.14293994556864
127.27438395352307,Fair,0.8652739882545024,Ceramic,47.262513137982474,Ice,295.098472622862,Yes,Fresh,164.41453367936583
100.30708148636738,Good,0.8706762193604267,,63.85410488795467,,165.44510815810156,No,Fresh,163.99364123953788
124.56420549625166,Fair,0.7986889602982113,Drum,48.67973509972295,Wet,295.78650934988366,Yes,Contaminated,107.05335518577081
,Worn,0.41492644622267966,Disc,51.880530405884585,Dry,324.7854231406974,Yes,,112.4312889901467
58.51893738325657,Fair,0.5001097946330756,Ceramic,89.81288790934614,Snow,,Yes,Fresh,143.77417576701313
82.29754093309849,Worn,0.5926949101527268,Ceramic,24.49758222254004,Ice,568.0216663925864,Yes,Good,109.21574397605019
47.83522613236903,Fair,0.8432765636211106,Ceramic,19.330222193401312,Dry,398.203555591441,Yes,Old,92.15239240930802
35.03230500901224,Fair,0.6125188943077271,Disc,,Wet,791.6381224868564,Yes,Fresh,199.05542575989796
37.56827463169571,Fair,0.8864613988012788,Drum,38.260033805091396,Dry,207.26262416422784,Yes,Contaminated,42.3134791527234
143.09999158474687,Good,0.8903047030015296,Drum,23.267238983598467,Ice,433.2358357513392,Yes,Old,124.65467615937422
148.1444950961254,,0.6591505556777897,Ceramic,29.798694562430004,Dry,552.9435449343346,Yes,,178.88465982399714
41.39730096598079,Fair,0.8264972037286868,Disc,11.011508439883924,Ice,138.9064441388539,,Fresh,142.13478261850622
70.22321222064585,Worn,0.8995336272143395,Ceramic,30.447587321893288,,601.8992006581832,Yes,Good,177.97081033132412
43.73048161872272,Fair,0.8098299108127318,Drum,39.94404237391365,Snow,169.90714704539295,Yes,Fresh,77.22192326561444
130.1074588042763,Good,0.6941466079117528,Ceramic,12.841074676889319,Ice,198.19761601977387,Yes,Fresh,65.31870060814425
89.5556509968338,New,0.8070801153122971,,64.71137118674329,Snow,211.78265872345884,Yes,Fresh,172.48539157688938
104.55141071106593,Critical,0.34959303707389267,,61.192031399538216,Wet,750.2228786588624,Yes,Fresh,87.9111965943102
94.78930388820075,Fair,0.6808927905179036,Drum,18.733220065893256,Dry,578.2648815967175,Yes,Fresh,146.2912297656026
115.23043006088592,Worn,0.42991321934100307,Disc,63.55087997665609,Ice,558.7992507721729,Yes,Contaminated,
68.29586919804727,Fair,0.3696381903904044,Ceramic,99.87885267479899,Ice,488.8454475254945,Yes,Fresh,154.83005319468484
46.49920254360388,Fair,0.8357227513968613,Drum,95.00220575303865,Ice,304.96419908657197,Yes,Good,116.56179006960083
32.114400327565676,Fair,0.6837869662548324,Ceramic,10.240389403089697,Wet,534.622793219546,Yes,Old,64.69315338343526
83.48314663511258,Good,0.4461279275531542,,81.58404801973236,Wet,387.10480392204784,Yes,Contaminated,106.48323333239743
138.94013145497246,Fair,0.5320693786440892,Ceramic,41.82447486128373,Wet,201.7913050648304,Yes,Good,143.93457078034515
66.631984561472,Fair,0.8839659272120353,Disc,15.728623330116468,Ice,582.7181032294131,Yes,Fresh,17.19898563676598
53.51481853627477,Fair,0.8173092317277773,,36.638489234458724,Wet,190.7075175509459,Yes,Good,132.93140588061397
141.12512954965285,Worn,0.3093490773003096,Disc,38.95628646816661,Snow,233.46800671482126,Yes,Old,115.19429398055577
42.6538366501553,Good,0.8878805970794066,Disc,57.091981537815116,Dry,672.3895182933242,Yes,Good,55.75294103314553
36.216124009897214,Fair,0.5211176840078744,Drum,69.49753905419692,Snow,562.0819672876078,Yes,Fresh,154.30149868559639
135.52958099465255,New,0.717250899591555,Disc,77.41500509875672,Snow,541.6938079495496,Yes,Old,71.14028215714221
114.10912583456269,Good,0.7276059387655163,Disc,32.131273830694,Wet,392.74194903990684,Yes,Fresh,66.21927233611449
80.64823657648954,Fair,0.8470106614242165,,38.959351322364725,Ice,377.3963627675598,Yes,Fresh,102.1753945648747
120.28127676106092,New,0.8310365257221688,Disc,37.75435361737617,Snow,583.1838264297808,Yes,Contaminated,140.08769050813748
118.9727942453123,Fair,0.4690377548697966,Disc,42.64631813087888,Dry,618.003877026332,Yes,Old,186.83650553710706
34.807267591269955,Good,0.6861212869714386,Ceramic,99.96906780607048,Wet,457.14924165501736,Yes,Old,41.151089979439234
111.1496174474208,Good,0.5362232537574028,Disc,80.01489725446832,Snow,778.4884710439684,Yes,Fresh,88.34660233907073
106.90468529432552,Good,0.6153262418758318,Disc,97.74914187418274,Wet,768.9896912432104,Yes,,27.393074614836536
145.65349636995643,Good,0.6328071152609636,Disc,72.37999535923515,,388.700643008931,Yes,,155.33188828227236
145.99471321917162,Worn,0.537806067498622,Drum,46.56436314825559,Wet,674.4355779982076,Yes,,97.83058459105173
75.33591914424528,Fair,0.578336412264256,Disc,45.07697652642774,Ice,480.28748911889073,Yes,Good,145.78189000981425
100.7810294265862,Worn,0.42500536075260675,Drum,53.97230304775406,Snow,458.22912129002214,Yes,Old,74.60596843561315
46.962884986605445,New,0.6645878299568831,Drum,47.518280502799364,Snow,138.4748429650563,Yes,Good,171.19868966016983
37.97478311485608,Fair,0.7553758892656565,Disc,,Ice,501.7822973278171,Yes,Old,113.94319447442122
81.9335846710683,Fair,,Disc,51.85018117240236,Dry,730.4045513942152,Yes,Contaminated,189.56744703737618
112.78584130020126,Good,0.8866080529224414,Disc,36.605292418976134,Dry,646.0936944365644,Yes,Old,29.580708241646327
98.13133467572723,,0.33433584444688114,Disc,79.73742418269866,Wet,650.4220012894834,Yes,Old,110.14121254028376
81.55883066232023,Fair,0.6534964090483287,Disc,86.89783684432551,Snow,211.95032700343745,Yes,,156.79422050957425
128.17350561295092,Fair,0.6501604640662573,Disc,47.83860605264063,Dry,350.91461299349453,No,Contaminated,126.02823989361872
125.33129666204964,Fair,0.32177776704644967,Disc,70.10277147149787,Ice,263.24344165516504,Yes,Good,19.29091597896591
117.83304660933136,Fair,0.43474210343864284,Drum,15.292408049947428,Ice,321.14069771894515,Yes,Contaminated,194.88265549361793
39.24386977845133,Good,0.8433255501897394,Ceramic,57.651836677432,Ice,505.67754044560775,Yes,Good,
125.57635534747723,Fair,0.6267084267655283,Drum,14.048302397095725,Dry,355.3486693591735,Yes,Old,61.11640527778068
140.330557919364,Worn,0.5618315249807283,Disc,12.627175644502127,Ice,492.48847222498625,Yes,,104.8470769872172
37.133050594909975,Good,0.5492978673221034,Ceramic,65.16323654704652,Snow,406.95087379220394,Yes,Contaminated,115.29924989181956
,Fair,0.8328964992120655,Ceramic,37.30018441554884,Dry,300.63089091480936,Yes,Contaminated,156.7633054541177
148.60265876599053,Fair,0.5202187053729515,Disc,76.82834462099188,Dry,,Yes,Contaminated,
,Fair,0.8155001173957548,Disc,90.6474304569333,Snow,724.2869201413479,No,Contaminated,
91.62928825529553,Fair,0.48551555958567016,Drum,22.545205635731563,Ice,107.96135620325407,Yes,,113.96758444775872
51.293537696249224,New,0.6189023907017062,Ceramic,75.20705547210315,Dry,101.15674169937982,Yes,Old,87.96161345220352
97.85835400010039,Fair,0.3862918617215453,Ceramic,56.30679984595089,Snow,678.7584178344822,Yes,Fresh,184.19139463371386
82.68519125633435,Fair,0.7950181873460669,,20.090732514642898,Snow,797.7676582280529,Yes,Contaminated,172.48161382733664
45.29316666841476,Fair,0.7415849226028968,Disc,68.64333458326522,Wet,608.9719793995594,Yes,Contaminated,99.17013358940748
85.71991831416412,Fair,0.61805583808486,Ceramic,64.85201227958255,Ice,110.69168664401931,Yes,Good,15.03604953240367
49.727916621031255,Fair,0.31554078448738365,Ceramic,56.40776806607043,,258.68315866795933,Yes,Good,181.6728816729169
117.67963460712679,Worn,0.5887543991145325,Disc,93.38240841036922,Snow,780.2758901833729,Yes,Old,38.00226608630107
146.83780393723475,Fair,0.4351179169351481,Disc,56.89717264936149,Dry,666.0229765216843,Yes,Fresh,60.23479681089855
86.34924581108353,Fair,0.5480245775250117,Disc,99.14636039051913,Wet,496.7598906632977,Yes,Contaminated,43.18683760759866
105.88419982975354,Good,0.8138558933151867,Drum,,Wet,265.8024966082513,Yes,Fresh,48.2658804464894
81.71706297202107,Good,0.7617619832104399,Drum,20.426683447123082,,110.05914414872429,Yes,Fresh,163.53234450961943
46.61446243884065,Critical,0.4451717457045583,Disc,52.34241259675274,Wet,114.6030308461863,Yes,Old,122.20776670819598
146.46663437705985,Fair,0.8909720597553303,Drum,,Dry,528.3866044711586,Yes,,191.87760517818947
45.549439690089564,Fair,0.8419263037742808,Ceramic,63.74201366956845,Wet,115.28231344669618,,Contaminated,57.818899779887545
43.39521702162488,Fair,0.6172040658802599,Ceramic,72.38189576742411,Dry,795.5410993477609,Yes,Old,104.84245800427828
85.10075300055607,New,0.618090192172748,Disc,52.15917508363843,Snow,228.36868344561668,Yes,Fresh,195.82424828025694
109.06647189203186,Worn,0.8407595790019815,Ceramic,18.79326709148334,Snow,597.4951533084941,Yes,Old,167.8920501408324
72.59079251674694,Fair,0.6816868850635391,Ceramic,52.177725872519765,Wet,208.5418049886894,No,,149.79390063729085
53.10204266362837,Fair,0.6220130471176638,Ceramic,17.330879326096035,Wet,478.06539476840015,Yes,Good,49.96041225359651
128.27560416329715,New,0.7494891142085576,Ceramic,71.39133599558807,Snow,156.4279019263523,Yes,Old,157.33999916829748
73.57239847314614,Fair,0.4410582691624514,Ceramic,81.13314023785787,Ice,636.7448971732703,Yes,Fresh,79.29954768024479
53.318516806068864,New,0.8270264518173598,Drum,,Dry,509.44476630738075,Yes,,113.14932595365016
73.81018530082441,Fair,0.6188491442448326,Drum,23.392189641561078,Ice,160.31668538099052,Yes,Contaminated,127.69482441231493
55.746504917134914,Fair,0.6620995769830206,Disc,57.917830197997375,Wet,694.0103324400038,Yes,Contaminated,127.732286631987
92.33372853748087,Good,0.3539663227529007,Ceramic,61.07836307818768,Snow,482.9130303436914,Yes,Contaminated,149.40684230400055
110.1947263365239,Fair,0.485705375257339,Drum,93.02288804028818,Wet,745.1146170093226,Yes,Contaminated,137.414887138808
125.94688526390232,Fair,0.5560412020032568,Drum,66.45489765368629,Ice,741.6363615746789,Yes,Contaminated,
57.3074436383839,Worn,0.5483457140616117,Drum,23.095868108078896,Snow,744.3554526406077,Yes,Fresh,99.60919980058485
50.03448068453346,Fair,,Ceramic,49.27161915668703,Snow,154.44964014032757,Yes,Old,137.84399724319616
32.35241050742642,Good,0.46939343849400483,Drum,,Snow,184.67043322816642,Yes,,69.7587017006598
57.37053220166912,Good,0.4092655574058396,Disc,73.02559888623676,Dry,791.3940668013386,No,Old,72.9154871350321
,Worn,0.6495703508773519,Disc,87.67665987315162,Wet,441.3205749790942,No,Old,38.04499633460387
71.45690444268712,Fair,0.6690089150202495,Ceramic,26.245640785995743,Ice,266.74983698040336,No,Fresh,92.44377240534824
47.4831706596044,Fair,0.3729499842517445,Disc,95.63879320799485,Dry,638.7651419490605,Yes,Fresh,197.56363034664233
99.58747178733411,New,0.3014811017915976,Drum,15.322547081403304,Ice,284.9996548487374,Yes,Fresh,67.78408183828691
76.04721113895278,Good,0.8505894480131153,Ceramic,98.53859211120118,Dry,609.0509816130497,Yes,Good,113.31582514692815
41.23024092849114,Worn,0.34778219826800044,Disc,87.19903835797676,Snow,686.1000444948328,Yes,Fresh,
77.9839755643913,Fair,0.8387201591652003,Ceramic,69.42455044859541,Dry,,Yes,Old,17.496995113590074
55.121773916142196,Good,0.5395289246318467,Drum,76.14959502379794,Wet,291.83346573855476,Yes,Good,181.5813185256853
111.62128216081265,Fair,0.6918335447970403,Disc,16.542280532691677,Wet,381.1330018554659,Yes,Fresh,86.51178417411363
73.73234937248878,Good,0.41136881442383777,Drum,13.733187660500715,Ice,389.27570226329345,Yes,Fresh,175.78645754153172
47.64360110581753,Critical,0.7943502166964935,Disc,19.158921689622897,Snow,443.8910426731303,Yes,Fresh,22.20531689640344
71.9522078885144,Fair,,Ceramic,17.8623833197724,Snow,217.16099607809522,No,Old,41.94775709478003
56.925400071622256,Fair,0.5319054889889441,Disc,59.26431101224916,Ice,416.7290352900397,Yes,Fresh,74.66794907834846
125.49348019660633,,0.44281546768849583,Disc,29.389958840061023,Wet,457.5480933608358,Yes,Old,78.91042801670656
148.00410724379344,Worn,0.802503574612162,Disc,87.41850734860539,Wet,472.1962976067367,Yes,,171.84193126018306
33.058966683572095,Worn,0.8150014881893277,Ceramic,50.1173760761265,Ice,673.9303009891207,Yes,Fresh,17.072206346823513
112.80241647783383,New,0.5232173336221388,Disc,72.59594288124474,Snow,462.13414893564664,Yes,Contaminated,133.6056786468907
,Critical,0.4844270826025642,Drum,68.75857836731439,Ice,261.5487457595726,No,Contaminated,39.29280069303179
37.96903726431533,,0.7641392251170992,,38.786773503673906,Ice,564.190116770931,No,,167.29489538154414
31.722157150235223,Good,0.8271071830867507,Ceramic,31.885081617315613,Dry,658.1199008606376,,Fresh,159.0360542022138
,Worn,0.6744119964684383,Drum,40.82106567669717,Ice,323.5601665067832,Yes,Fresh,107.4853900710721
72.43278024933593,Fair,0.8564422054374621,Ceramic,81.69925364648537,Wet,551.7141503123237,Yes,Contaminated,54.34713671978941
149.3452670508725,Fair,0.5298262877100501,Disc,62.764916357765664,Ice,202.85659716220886,Yes,Good,132.38164732862793
83.08526011562547,Good,0.39113184121041733,Ceramic,32.81847962672578,Snow,339.3484132046448,Yes,Good,43.90778876666444
52.51173021256493,Fair,0.4077857893902248,Drum,83.60617987543871,Snow,736.456750684744,Yes,Old,50.15440162964089
123.2572282227055,New,0.701899171378332,Ceramic,14.928344749927605,,,,Contaminated,130.93763191169117
141.17906596407585,Worn,0.5445158538471699,Drum,72.92650374912658,Snow,502.72720512014456,Yes,Old,198.3772625263955
127.87452369305892,Critical,0.39378875900509064,Ceramic,49.519072517437976,Ice,591.6460226055747,Yes,,179.84625489172106
119.42390808330333,Fair,0.4753361129421647,Drum,75.81613474592994,Wet,697.8107906441589,Yes,Good,124.72486117148026
70.16396334230022,Fair,0.6183630432196492,Ceramic,93.4715152219084,,770.9872297188386,,Contaminated,114.62930222197339
37.73884366740512,Fair,0.37286716017728183,Disc,77.50306881522135,Ice,442.9205082028386,No,Old,199.70120280150007
54.155921827210776,Good,0.30206549936664584,Drum,49.77688197802441,Snow,493.103015638224,Yes,Good,116.26847231227033
83.61723050968813,Fair,0.8503788284973677,Drum,23.587811336249267,Dry,390.94909665348115,No,Good,92.72155656249713
144.74398440172848,Fair,0.48291671446685147,Ceramic,82.57158782248904,,150.38735593950014,Yes,Fresh,183.26777411843815
116.7425015610425,Good,0.4328988872057918,,51.46349742292344,Wet,395.9624307141729,Yes,Contaminated,58.32409473581833
129.3939654201897,Good,0.7190884858369133,Ceramic,16.77810911114168,Ice,653.439137568154,Yes,Contaminated,33.04230820490966
63.275267628777115,Fair,0.812041633308527,Disc,,Ice,663.41984859407,Yes,Fresh,132.30665635693862
112.05876329442039,Fair,0.6793672604061145,Ceramic,36.26667693249307,Wet,724.6639802153098,Yes,Old,32.73218224721856
133.49257720535957,Worn,0.45268965245911896,Drum,14.399940655466672,Dry,136.02669362317835,Yes,Good,84.03247933629763
87.52938178759014,Good,0.8169819740125852,Ceramic,91.247591347667,Ice,469.0082127064437,Yes,Good,93.3618163326183
81.58702322769103,New,0.6062563176763316,Disc,53.47909828845191,Wet,175.19714155595338,Yes,Good,116.29454240410813
,,0.5287144817761482,Ceramic,35.28649478557194,Snow,240.51952821602032,Yes,Fresh,198.45701596337304
97.18940234936956,Fair,0.6628356717797844,Ceramic,74.47479020964204,Dry,730.1515516664246,,Good,55.88161881663844
149.18052998328528,Fair,,Drum,89.73121399143074,Wet,,Yes,Old,84.51493002377872
81.0123360874274,Fair,0.6562979244690854,Ceramic,,Snow,630.9814446276296,Yes,Old,39.46442301597173
,Fair,,Disc,71.90669665379383,Ice,145.06887415007657,Yes,Fresh,127.40850231614841
86.63220633435755,Fair,0.6768106835994323,Ceramic,79.03105246165792,Ice,391.7785527473964,Yes,Old,
58.22459917172776,New,0.827148427575346,Ceramic,28.89346845515437,Dry,571.9681964650364,Yes,Contaminated,104.18421229863759
97.35045849534012,Good,0.6521750610923241,Drum,54.066144826915696,Snow,193.38453689474932,Yes,Contaminated,60.47878463364464
45.0956390925535,Good,,Ceramic,18.035730902614223,Wet,328.0725153739782,Yes,Good,129.86432979862332
143.99715282590233,New,0.6193780904899173,Drum,77.20748942638129,Ice,145.18346351671826,Yes,Good,114.74417882323715
133.1787457848193,Good,0.35180201379096154,Drum,86.27104167070172,Wet,555.9379586086573,Yes,,46.66935882968778
48.66784765306445,Good,0.4381047803374766,,19.73679915921945,Wet,779.623881340683,Yes,Old,90.0511515928941
50.68715072964116,Critical,0.7597389973222302,Drum,83.48142280895512,Wet,678.9318437999808,Yes,,95.51146195251106
91.49264093856198,Good,0.6968853664106557,Drum,79.44131534360803,Dry,782.2361817652959,Yes,Good,196.7842844477151
122.74576644500702,Good,0.39991122632031684,Ceramic,41.22219883338076,Wet,691.9233565688776,Yes,Good,172.11787894877153
56.28952028010353,Worn,0.5628091057548488,Ceramic,72.12605769402249,,698.637064337885,Yes,,150.85859583061486
37.31660634714382,Fair,0.38519532355814984,Disc,10.004331150488056,Dry,504.0240367599398,Yes,Contaminated,179.4237497180453
95.46411318991382,Fair,0.8134907138243845,Disc,93.86178890193987,Snow,462.776617989247,Yes,Fresh,151.06461507831227
112.9916536922412,Fair,0.36550182105257334,Drum,59.53449117775356,Ice,384.37798649947933,Yes,Good,182.12934319826067
59.32385895512604,Fair,0.6925409980562007,Drum,65.83049776557995,Wet,672.666426532116,Yes,Old,
118.77213453007657,Good,0.6642000005869015,Ceramic,69.81934721851889,Snow,227.4473285946172,Yes,Old,99.37224871437957
144.07725419335304,Good,0.5836659873881099,Disc,60.523211549653006,Snow,139.35744107693523,Yes,Contaminated,153.1761920197392
46.44893312225675,Worn,0.46694077359848507,Disc,87.10874987855168,Snow,763.5256758792725,Yes,Fresh,122.9097223728525
91.32348783704344,,,Ceramic,64.87316489363896,Snow,102.64472964243394,Yes,Contaminated,47.40574036789553
36.82103408178991,Good,0.7838347802766283,Ceramic,91.69839921164254,Snow,783.7805253130963,Yes,Fresh,77.99103600777883
54.799320867685864,Fair,0.7569304893276616,Ceramic,62.4098460010608,Wet,610.197358911636,Yes,Old,73.78825937993788
40.778322415328795,Good,0.7432854690966819,Ceramic,25.401017978250994,Snow,329.94924378847935,Yes,Fresh,63.34917893910216
78.48079476962431,,0.7498941506166348,Disc,92.22063002553726,Ice,588.4738901604172,Yes,Old,78.48007740008373
128.4998148449709,Worn,0.3863318246132035,Ceramic,71.34647485237991,Dry,672.5126100295892,Yes,Fresh,110.24785836530738
99.25565406261376,Worn,0.359457870217459,Ceramic,72.93150949920005,Dry,271.7534391905051,Yes,Contaminated,173.15076958490604
56.71018045985169,Fair,,,98.69335755144415,Ice,639.6269782957073,Yes,,152.27604254284492
34.81327765148677,Good,0.8023047422066665,Ceramic,16.767689878862125,Wet,663.0587375057681,Yes,Good,169.52119524300323
,Critical,0.708790982427818,Disc,48.57333463856542,Dry,274.54824108774176,Yes,Good,178.46669274417096
45.93560579886852,Good,0.6635434471893229,Disc,31.518585368795367,Ice,129.34844806458847,Yes,Old,91.98783437805734
71.12808328365087,Good,0.5201230238894331,Ceramic,66.73838182422915,Ice,242.88559919066836,Yes,Good,79.01486254494823
91.22307106963271,Fair,0.43444955494680193,Ceramic,82.61305153732647,Snow,240.4524862225761,Yes,Old,25.660325611569935
138.4479042823431,Fair,,Drum,96.96796380031714,Dry,145.66831792283824,Yes,Contaminated,187.14095004714034
,New,0.8478207828494861,Drum,50.913649625924805,Snow,608.2051692586372,Yes,Contaminated,27.17725831855663
110.23291107201966,Fair,0.56219794544289,Disc,80.75964075783438,Wet,365.98244712088575,Yes,Fresh,152.11007034353702
31.689754260585424,Worn,,Disc,92.53464328363415,Dry,719.0703172177008,Yes,Good,84.95003632613363
105.5890262832355,Good,0.46244508809369467,Drum,71.49928892822962,Dry,276.5197739656302,Yes,Good,190.52444328234947
96.18389871967123,Fair,0.31422314573984916,Disc,31.845929720479408,Ice,417.26251556994913,Yes,Good,92.62637387281387
127.42399441080812,Good,0.6121900333164393,,64.70687359970123,Dry,547.3122002487339,Yes,Old,166.07254500062254
93.79949674373752,Fair,0.892941617912899,Ceramic,97.29568430354679,Wet,,Yes,Contaminated,67.29114395028017
72.3139919671365,Good,0.7891426296835935,Ceramic,98.87984459754088,,467.2347711335624,Yes,Good,70.33141269011163
59.13010455938719,Fair,0.838484830899155,Ceramic,67.81238413451004,Dry,361.46723946866797,No,Fresh,125.17109082751033
40.22996901384876,Good,,Disc,89.82889820847903,Ice,706.9105549304062,Yes,,199.62678723588263
94.15352091557175,Worn,0.5888678462896506,Ceramic,28.031442746374253,Wet,317.1724972813274,Yes,Fresh,110.75089732615132
136.5986311978282,Critical,0.8942742044422509,Disc,32.14707444569951,Snow,155.59658974280353,Yes,Good,188.21709773275876
91.76933927468274,Worn,0.5682972663833081,Ceramic,95.75988515963738,Wet,411.529475257168,Yes,Good,160.45621822601464
118.69234289590707,Good,0.8500983454280682,Disc,22.171183794532713,Dry,649.5653145485943,Yes,Contaminated,162.23489812278845
65.81219258610906,New,0.757106885270241,Disc,27.199579428413106,Snow,121.54658222746616,No,Fresh,95.65259798882136
83.77570318497213,Fair,0.49858705514283164,Drum,47.84937392080465,Dry,510.11757149271443,Yes,Good,86.51031628196812
68.95238441351177,Fair,0.6018373099517911,Drum,63.06258589780153,Dry,516.1248339690653,Yes,Fresh,50.50553449680085
43.111933362587685,Critical,0.5305975330582209,,,Dry,749.9792343991671,Yes,Fresh,
80.0386323940206,Fair,0.38173396449957897,Disc,36.2778407799008,Ice,300.5253720015153,Yes,Contaminated,192.48781830210672
